Date,State_Avg_TMIN
2015-07-26,130.4941163429234
2015-07-27,100.26612036768593
2015-07-28,94.428012602964
2015-07-29,79.94731355628699
2015-07-30,91.3697558708665
2015-07-31,104.79476482425773
2015-08-01,106.44991856677524
2015-08-02,118.38119915752851
2015-08-03,122.92906782407012
2015-08-04,150.9386159762607
2015-08-05,117.71528855500793
2015-08-06,105.58679033715913
2015-08-07,70.81661323055408
2015-08-08,92.2134872179682
2015-08-09,101.01600525265619
2015-08-10,111.15241869468083
2015-08-11,129.32814178760853
2015-08-12,145.62177251564717
2015-08-13,142.3418404761499
2015-08-14,168.04085944028517
2015-08-15,126.51044135955112
2015-08-16,95.21210370585125
2015-08-17,88.25731406790933
2015-08-18,68.72508399133653
2015-08-19,59.06502506949536
2015-08-20,103.06619540563126
2015-08-21,89.32755768542049
2015-08-22,45.808693742858594
2015-08-23,19.647298207616355
2015-08-24,71.65728123880825
2015-08-25,102.10278706277607
2015-08-26,118.635701434248
2015-08-27,131.26842053652132
2015-08-28,118.23636313249312
2015-08-29,138.96662943192862
2015-08-30,117.6114377440865
2015-08-31,84.28254557702475
2015-09-01,88.65131657485888
2015-09-02,112.14458234561796
2015-09-03,104.45922156658764
2015-09-04,87.43883128400158
2015-09-05,67.72593029998124
2015-09-06,51.76308047819636
2015-09-07,41.30698193973089
2015-09-08,27.65032104302744
2015-09-09,70.11318152361137
2015-09-10,71.54283558162935
2015-09-11,64.63408556031175
2015-09-12,75.31738919112505
2015-09-13,95.93701289288335
2015-09-14,86.87196863754966
2015-09-15,76.76130045875472
2015-09-16,44.34594411378481
2015-09-17,22.9179912000955
2015-09-18,42.94434188311134
2015-09-19,42.14991174514386
2015-09-20,98.97962037621296
2015-09-21,85.22007435578217
2015-09-22,53.10495719426301
2015-09-23,60.238680355407006
2015-09-24,57.084792878216824
2015-09-25,83.17385993485343
2015-09-26,96.79244333782424
2015-09-27,49.3001539130583
2015-09-28,14.47484736599758
2015-09-29,13.263415164486588
2015-09-30,27.96072232549415
2015-10-01,67.64937027815202
2015-10-02,84.69270469157699
2015-10-03,42.05874490509406
2015-10-04,13.937614049149852
2015-10-05,-4.989322015109912
2015-10-06,3.9240070262803353
2015-10-07,70.30209381448574
2015-10-08,79.44117621979296
2015-10-09,82.17762249091871
2015-10-10,104.52722896805771
2015-10-11,51.12605735286595
2015-10-12,22.978055664512173
2015-10-13,47.879900915804015
2015-10-14,24.960534730630837
2015-10-15,-4.445930044170063
2015-10-16,-16.90443747122124
2015-10-17,-5.10258667735389
2015-10-18,39.20183075532513
2015-10-19,46.633868120811094
2015-10-20,26.465672271773798
2015-10-21,-5.00154978938213
2015-10-22,4.103467094155567
2015-10-23,-11.25827549158381
2015-10-24,-19.424612446066476
2015-10-25,13.951003632518717
2015-10-26,9.376545525862511
2015-10-27,-12.405032232208333
2015-10-28,-43.8557374183536
2015-10-29,-22.766374047103366
2015-10-30,27.55525947780411
2015-10-31,47.885938059586955
2015-11-01,45.810723178198074
2015-11-02,2.091109282534918
2015-11-03,1.0542298378157131
2015-11-04,-16.696040895680202
2015-11-05,-25.003387366338664
2015-11-06,-38.91923188430513
2015-11-07,-26.17190724286713
2015-11-08,-7.558523202073775
2015-11-09,-11.907669219093746
2015-11-10,-40.97050710302369
2015-11-11,-51.81971707283797
2015-11-12,-46.54414235039309
2015-11-13,1.634475672357043
2015-11-14,20.92875019185838
2015-11-15,-11.326050531234543
2015-11-16,-49.11705706294661
2015-11-17,-52.3127057148217
2015-11-18,-50.33954883435374
2015-11-19,-64.86734911404062
2015-11-20,-105.92759904156078
2015-11-21,-100.53970402646793
2015-11-22,-48.823609666251684
2015-11-23,-46.6445908726572
2015-11-24,-71.36768166857102
2015-11-25,-166.84289143373638
2015-11-26,-199.16682939099888
2015-11-27,-182.17141054283132
2015-11-28,-170.6850857820148
2015-11-29,-163.24497970564664
2015-11-30,-146.42928100005116
2015-12-01,-121.2747774442758
2015-12-02,-92.00253679417432
2015-12-03,-86.21741391953886
2015-12-04,-26.625023449357908
2015-12-05,-32.45991865204564
2015-12-06,-21.383671998908543
2015-12-07,10.504016235482714
2015-12-08,26.19278143493017
2015-12-09,19.331693299452564
2015-12-10,-27.88235457134574
2015-12-11,-50.52772993161314
2015-12-12,-63.5911284683732
2015-12-13,-25.667132100891934
2015-12-14,-55.79890043828981
2015-12-15,-97.49697716458891
2015-12-16,-116.73181822057747
2015-12-17,-157.86134394665484
2015-12-18,-114.18520942408378
2015-12-19,-56.07100891928305
2015-12-20,-96.14176415914866
2015-12-21,-78.84940822347664
2015-12-22,-84.63880527653187
2015-12-23,-121.7375462591879
2015-12-24,-126.29488207104728
2015-12-25,-182.38391075600728
2015-12-26,-204.81752988727254
2015-12-27,-167.7876895134471
2015-12-28,-125.04651286730221
2015-12-29,-138.7210016712997
2015-12-30,-155.89928927127923
2015-12-31,-139.47387102000445
2016-01-01,-156.96672749287993
2016-01-02,-186.7151350683016
2016-01-03,-175.2286610842983
2016-01-04,-125.45952427648072
2016-01-05,-107.41074108498046
2016-01-06,-104.2431890274059
2016-01-07,-95.83008382079574
2016-01-08,-137.60401921994645
2016-01-09,-148.4472751846104
2016-01-10,-157.17678257755344
2016-01-11,-111.39693154492899
2016-01-12,-81.13174275628016
2016-01-13,-38.94753099578764
2016-01-14,-44.400039650732474
2016-01-15,-105.65149351092313
2016-01-16,-133.5360523219128
2016-01-17,-129.98146221668912
2016-01-18,-96.59419820250014
2016-01-19,-90.94904454525297
2016-01-20,-66.80822901921995
2016-01-21,-79.25799196752904
2016-01-22,-38.95014453331514
2016-01-23,-44.22441461875608
2016-01-24,-34.61389566314785
2016-01-25,-84.04733572658901
2016-01-26,-74.30551315722155
2016-01-27,-9.601322543786347
2016-01-28,-9.593699370704504
2016-01-29,-14.788561403209577
2016-01-30,-53.21856506983646
2016-01-31,-81.29262453740813
2016-02-01,-93.4087734706755
2016-02-02,-111.73504357317049
2016-02-03,-118.47417372989752
2016-02-04,-76.64150834797142
2016-02-05,-58.320380050138986
2016-02-06,-30.506751283319407
2016-02-07,-68.76179715879051
2016-02-08,-42.0855283353514
2016-02-09,-30.09516388969422
2016-02-10,-20.11638555860634
2016-02-11,-6.693342087760288
2016-02-12,-16.421954141582958
2016-02-13,-17.72276250490305
2016-02-14,-2.7515668434606133
2016-02-15,5.352851015570375
2016-02-16,1.4450581544076269
2016-02-17,-0.8548996367481283
2016-02-18,2.1506088306018385
2016-02-19,11.966753073997646
2016-02-20,-24.859932721660385
2016-02-21,-61.21156437061923
2016-02-22,-42.47278169074134
2016-02-23,-71.62925072906185
2016-02-24,-76.9439389805072
2016-02-25,-69.30621876971878
2016-02-26,-44.46837107969371
2016-02-27,-2.6179950372631624
2016-02-28,-28.8196190118867
2016-02-29,-41.19384944659515
2016-03-01,-59.86544545252997
2016-03-02,-14.743500264338213
2016-03-03,-24.95559544315023
2016-03-04,-25.833652386718285
2016-03-05,-5.214966659276567
2016-03-06,8.161248443815339
2016-03-07,-23.287646878250932
2016-03-08,-36.76999377526136
2016-03-09,-47.46733078090625
2016-03-10,0.11915258284018673
2016-03-11,22.721494107815882
2016-03-12,8.201033477156061
2016-03-13,3.8454985759844464
2016-03-14,-14.405134556679227
2016-03-15,-29.383721029384176
2016-03-16,-42.22330823541449
2016-03-17,-66.30101514402169
2016-03-18,-84.6744504323209
2016-03-19,-95.86316233777309
2016-03-20,-53.38377858689906
2016-03-21,6.07619549090165
2016-03-22,-24.63155729317667
2016-03-23,-36.229159916093934
2016-03-24,-7.985842983099409
2016-03-25,-27.82249475587087
2016-03-26,-57.330158432389105
2016-03-27,-39.584974077800716
2016-03-28,-12.908453706703957
2016-03-29,-3.7124426556611025
2016-03-30,-19.85869416921057
2016-03-31,-13.400862510019273
2016-04-01,-18.635680116649894
2016-04-02,1.9612211572897666
2016-04-03,37.955915207121784
2016-04-04,1.5886215188362296
2016-04-05,13.426307195115712
2016-04-06,19.201366031686476
2016-04-07,1.5583952964851553
2016-04-08,-8.273965243788053
2016-04-09,35.45938784385286
2016-04-10,8.036037399594113
2016-04-11,-29.4036252707335
2016-04-12,23.8936870064976
2016-04-13,31.85971528215973
2016-04-14,9.992950270307144
2016-04-15,3.9793752238347793
2016-04-16,-19.865268516465715
2016-04-17,-29.70222726264986
2016-04-18,2.1017446322287983
2016-04-19,9.195597489639649
2016-04-20,22.182342207138838
2016-04-21,42.301991490014835
2016-04-22,69.02605010488259
2016-04-23,63.551422310145476
2016-04-24,36.50824351518666
2016-04-25,21.281643842624966
2016-04-26,25.305483312584208
2016-04-27,16.66522204410185
2016-04-28,11.317374268806386
2016-04-29,19.8026629943551
2016-04-30,30.49067141906987
2016-05-01,5.087457577979775
2016-05-02,8.230104285689924
2016-05-03,36.93852431058888
2016-05-04,61.879480959121366
2016-05-05,87.77016431604619
2016-05-06,79.21664222248752
2016-05-07,54.20454235380392
2016-05-08,55.716105019015295
2016-05-09,33.71143859679042
2016-05-10,17.01184405750635
2016-05-11,0.7295926633354375
2016-05-12,11.365699131947405
2016-05-13,13.881003035625971
2016-05-14,11.520991438852604
2016-05-15,37.87693137438818
2016-05-16,50.28673661681191
2016-05-17,36.001372853317875
2016-05-18,68.18830687108822
2016-05-19,79.1412759861521
2016-05-20,72.15081134778382
2016-05-21,62.83922054334294
2016-05-22,49.65102878728448
2016-05-23,58.57372904480106
2016-05-24,48.928396319729856
2016-05-25,43.545003581356475
2016-05-26,64.77351331070825
2016-05-27,58.742711513208384
2016-05-28,52.390190920408614
2016-05-29,39.29791982877705
2016-05-30,67.05574338728107
2016-05-31,48.76655737844706
2016-06-01,41.208268669952425
2016-06-02,100.45038542217371
2016-06-03,98.1495919811723
2016-06-04,70.90378088919965
2016-06-05,93.69432482903287
2016-06-06,109.84168272592392
2016-06-07,115.19266845166023
2016-06-08,129.00151994474479
2016-06-09,122.51994900830532
2016-06-10,94.37218394529053
2016-06-11,113.74299716902297
2016-06-12,79.6893066664393
2016-06-13,67.79580085952556
2016-06-14,77.80130932687554
2016-06-15,55.68350827975511
2016-06-16,80.94723681293381
2016-06-17,47.25215520916828
2016-06-18,95.57311083445607
2016-06-19,92.6517940890564
2016-06-20,54.7730080836332
2016-06-21,106.43863089857939
2016-06-22,67.15067917867557
2016-06-23,101.73952240053208
2016-06-24,91.83480140525607
2016-06-25,79.36477607994954
2016-06-26,75.564455889626
2016-06-27,83.11803980421917
2016-06-28,128.80185505738694
2016-06-29,138.90567176015145
2016-06-30,138.26089755615055
2016-07-01,128.01194851373705
2016-07-02,135.99096347016385
2016-07-03,132.40980097890412
2016-07-04,109.62041671640772
2016-07-05,85.6266457185736
2016-07-06,93.92119310333065
2016-07-07,70.83339870730086
2016-07-08,117.77515689752205
2016-07-09,121.2423832221976
2016-07-10,97.92692966898034
2016-07-11,97.5719234442417
2016-07-12,87.21413527295051
2016-07-13,99.45918745843069
2016-07-14,85.593884833808
2016-07-15,91.51431689888635
2016-07-16,99.61252920510941
2016-07-17,85.4163007145659
2016-07-18,123.9633443900609
2016-07-19,134.503461977932
2016-07-20,132.8857994951993
2016-07-21,114.44357658133944
2016-07-22,142.25145172843088
2016-07-23,129.39655209168274
2016-07-24,97.86682470112727
2016-07-25,115.18872682777085
2016-07-26,131.4970176680253
2016-07-27,121.42911045926634
2016-07-28,128.95766964544572
2016-07-29,130.46436976652967
2016-07-30,132.3818173678735
2016-07-31,132.38311347783826
2016-08-01,95.75680670907448
2016-08-02,96.80172075651892
2016-08-03,114.26244734553268
2016-08-04,80.76421244265566
2016-08-05,94.70760995617101
2016-08-06,147.56806709074476
2016-08-07,114.87337986254414
2016-08-08,99.98376238552451
2016-08-09,113.5110084076607
2016-08-10,100.18570825587939
2016-08-11,95.30022212937226
2016-08-12,106.56857658133944
2016-08-13,95.68742219076692
2016-08-14,115.00434452649351
2016-08-15,114.19568276003206
2016-08-16,115.49128962941488
2016-08-17,124.44253201903234
2016-08-18,104.96169227620786
2016-08-19,78.99276907072326
2016-08-20,62.592772055187
2016-08-21,88.75649334038236
2016-08-22,108.79313829152241
2016-08-23,86.3164533485683
2016-08-24,81.67898681719733
2016-08-25,44.00957373330832
2016-08-26,74.0401111925917
2016-08-27,84.60577792179001
2016-08-28,124.14511102205093
2016-08-29,89.05856157375037
2016-08-30,126.27608634479937
2016-08-31,130.342109077886
2016-09-01,147.84579915411769
2016-09-02,116.24099331480126
2016-09-03,84.6622887426028
2016-09-04,76.01077178232175
2016-09-05,56.76882557088528
2016-09-06,35.13620879308287
2016-09-07,77.73847357470538
2016-09-08,75.71585133959786
2016-09-09,48.519106963180256
2016-09-10,52.58305123045177
2016-09-11,58.39842590855603
2016-09-12,28.710626396302672
2016-09-13,3.405897726691338
2016-09-14,21.649464075583676
2016-09-15,47.26913041253816
2016-09-16,51.309343929600765
2016-09-17,79.53767245936866
2016-09-18,88.1702295478964
2016-09-19,50.70530765557584
2016-09-20,65.77866364241008
2016-09-21,80.29967213534117
2016-09-22,87.09192574654229
2016-09-23,80.63167453996624
2016-09-24,57.64435424731825
2016-09-25,26.0049179698825
2016-09-26,46.46972048365367
2016-09-27,62.49602853147331
2016-09-28,66.18377048621177
2016-09-29,67.80038414311782
2016-09-30,85.24427835666899
2016-10-01,66.0452146255777
2016-10-02,38.27476891723656
2016-10-03,51.976940754131356
2016-10-04,21.09123505636373
2016-10-05,14.050194416494708
2016-10-06,3.7632744683391035
2016-10-07,-11.017742636901614
2016-10-08,35.82362245681055
2016-10-09,45.97636731074237
2016-10-10,-10.57250967818954
2016-10-11,-52.63291948769549
2016-10-12,-78.32231355628697
2016-10-13,-30.06444736258677
2016-10-14,55.040448010641754
2016-10-15,46.345643535651554
2016-10-16,40.10327097225301
2016-10-17,22.007757473949894
2016-10-18,16.672235533877927
2016-10-19,-0.49144311612122
2016-10-20,-11.761321776352816
2016-10-21,45.74599229155652
2016-10-22,13.397063714037213
2016-10-23,-9.40116095639272
2016-10-24,3.0391135290004603
2016-10-25,27.284907566894624
2016-10-26,35.96946467247642
2016-10-27,65.13189197946689
2016-10-28,46.09047614987125
2016-10-29,20.658607193410308
2016-10-30,24.519247659327725
2016-10-31,45.964591469549944
2016-11-01,19.829246039190277
2016-11-02,14.086990722581307
2016-11-03,7.66779081467333
2016-11-04,-6.4295815781844246
2016-11-05,-2.6588331599502024
2016-11-06,-2.9739285775193136
2016-11-07,-19.36199626515681
2016-11-08,9.635034193427359
2016-11-09,17.2890602350052
2016-11-10,-7.165200726503743
2016-11-11,-12.44537365485956
2016-11-12,16.426145181370124
2016-11-13,44.406044818118254
2016-11-14,48.5496785306206
2016-11-15,37.588962600405885
2016-11-16,-13.843300731619966
2016-11-17,-46.73156667291983
2016-11-18,-74.10630020294353
2016-11-19,-35.45733495915548
2016-11-20,-14.788911011818477
2016-11-21,-12.30051844398588
2016-11-22,-45.1125292051094
2016-11-23,-35.135556474580895
2016-11-24,-32.238047222743326
2016-11-25,-21.268143407745963
2016-11-26,-38.266693811074916
2016-11-27,-46.0621280079131
2016-11-28,-37.23354920954347
2016-11-29,-72.55983423435714
2016-11-30,-87.04610570117843
2016-12-01,-53.75079301464946
2016-12-02,-65.30276531882599
2016-12-03,-34.14470385592715
2016-12-04,-50.44700871463411
2016-12-05,-133.52636560533452
2016-12-06,-172.96991660555625
2016-12-07,-193.25342786977507
2016-12-08,-216.67361478247525
2016-12-09,-184.875202517182
2016-12-10,-167.34387417500898
2016-12-11,-176.5171436123949
2016-12-12,-175.30070390708934
2016-12-13,-192.36142069000803
2016-12-14,-217.65742193495575
2016-12-15,-165.20785937206884
2016-12-16,-273.86001159677346
2016-12-17,-320.80049925814757
2016-12-18,-206.23360676705835
2016-12-19,-92.71745015945564
2016-12-20,-45.08175085696745
2016-12-21,-83.49550625031978
2016-12-22,-115.18065385336905
2016-12-23,-124.6665885021403
2016-12-24,-106.53754455378005
2016-12-25,-145.57323447652504
2016-12-26,-151.96162405989392
2016-12-27,-94.18456136910142
2016-12-28,-83.47107415113324
2016-12-29,-111.15427332571585
2016-12-30,-109.8486365264253
2016-12-31,-140.764692088613
2017-01-01,-156.9707437283627
2017-01-02,-220.9490914439688
2017-01-03,-254.9872009140986
2017-01-04,-256.2414239302829
2017-01-05,-255.48616061531115
2017-01-06,-202.83680312771799
2017-01-07,-216.16357845728803
2017-01-08,-161.58511690570802
2017-01-09,-145.10583121578526
2017-01-10,-195.73011281272915
2017-01-11,-248.03803272677658
2017-01-12,-239.26524634616368
2017-01-13,-213.69869920016367
2017-01-14,-191.3553664921466
2017-01-15,-170.26933932499955
2017-01-16,-162.13364641779083
2017-01-17,-110.1011882429183
2017-01-18,-44.72518844756724
2017-01-19,-33.415381926087626
2017-01-20,-85.85364403021983
2017-01-21,-120.24011929327898
2017-01-22,-93.15375104456231
2017-01-23,-100.49128110237565
2017-01-24,-125.41615788665858
2017-01-25,-117.19564652011528
2017-01-26,-137.2149474734383
2017-01-27,-103.36179374797484
2017-01-28,-73.72247045380904
2017-01-29,-42.005478622712616
2017-01-30,-47.31339000972084
2017-01-31,-103.86452240053208
2017-02-01,-184.1724998720944
2017-02-02,-224.8037821682555
2017-02-03,-234.12780113239086
2017-02-04,-114.19901043709602
2017-02-05,-107.31359892218224
2017-02-06,-147.5490347391579
2017-02-07,-190.4239942357215
2017-02-08,-207.0917402834388
2017-02-09,-111.16790592970311
2017-02-10,-10.382017753295699
2017-02-11,-49.63459505090641
2017-02-12,-80.5316310520661
2017-02-13,-63.73212306223033
2017-02-14,-66.37813155516142
2017-02-15,-38.51599033033751
2017-02-16,13.175850998516296
2017-02-17,-7.973900864641779
2017-02-18,-10.255239865613863
2017-02-19,-9.831744461688013
2017-02-20,-17.028405699473026
2017-02-21,4.811791189863056
2017-02-22,-31.317621552944395
2017-02-23,-53.36342454422975
2017-02-24,-81.4435723178198
2017-02-25,-96.33263553728874
2017-02-26,-76.5791906134352
2017-02-27,-112.30395484080017
2017-02-28,-100.80332383989631
2017-03-01,-80.4518456776438
2017-03-02,-47.04843145113154
2017-03-03,-4.68128272251309
2017-03-04,0.8898072036427512
2017-03-05,-48.04836963009704
2017-03-06,-75.0140994593857
2017-03-07,-79.36556056755973
2017-03-08,-60.68155558776882
2017-03-09,-98.34954678786433
2017-03-10,-97.35335624264543
2017-03-11,-99.92032760884766
2017-03-12,-69.52969754591811
2017-03-13,-66.82995591520714
2017-03-14,4.1594705561335
2017-03-15,34.24642077527841
2017-03-16,-6.803481590122276
2017-03-17,-33.63309855551956
2017-03-18,17.27358792230162
2017-03-19,2.5460012449477296
2017-03-20,-24.869583198321877
2017-03-21,-3.2906974265395568
2017-03-22,1.9532291897607312
2017-03-23,-7.688404932039495
2017-03-24,-33.455631683067004
2017-03-25,15.517115899517371
2017-03-26,-16.607395927486056
2017-03-27,15.039680577110017
2017-03-28,-1.4684030560908645
2017-03-29,12.935857479066119
2017-03-30,33.12048066920204
2017-03-31,14.810015433941029
2017-04-01,-8.566131452836947
2017-04-02,6.373149632484609
2017-04-03,-22.96811100499685
2017-04-04,-37.370316523696644
2017-04-05,-21.121819414362946
2017-04-06,25.780458584170404
2017-04-07,29.95507742551631
2017-04-08,19.90251249211249
2017-04-09,-20.949556167607486
2017-04-10,-42.85410875385848
2017-04-11,-27.937925286082166
2017-04-12,22.012321571703872
2017-04-13,30.98041339086242
2017-04-14,21.027354741886523
2017-04-15,-10.232276548936682
2017-04-16,-38.27194433548784
2017-04-17,2.068563790780566
2017-04-18,13.064583795214627
2017-04-19,11.975653171205897
2017-04-20,-10.787045721984413
2017-04-21,23.988923376025372
2017-04-22,13.227978921158995
2017-04-23,35.84208562852806
2017-04-24,23.638508961918244
2017-04-25,10.336278714804646
2017-04-26,13.075074185241402
2017-04-27,3.7670071797670412
2017-04-28,9.44507947200573
2017-04-29,-3.6826662346300116
2017-04-30,27.405880672612856
2017-05-01,23.438078772788515
2017-05-02,23.757158449443182
2017-05-03,-2.9698121493255116
2017-05-04,47.36423034943806
2017-05-05,72.27626967614306
2017-05-06,102.58127547452973
2017-05-07,51.03923077579003
2017-05-08,25.26740581885158
2017-05-09,24.690828742943875
2017-05-10,30.88210515544793
2017-05-11,57.75830320446135
2017-05-12,68.55269923427187
2017-05-13,31.18671231475007
2017-05-14,9.766970939850266
2017-05-15,23.064276821801936
2017-05-16,16.722519484284668
2017-05-17,37.05515715333323
2017-05-18,25.323230213005438
2017-05-19,11.464806777290788
2017-05-20,33.80995361290653
2017-05-21,33.81253304227706
2017-05-22,50.843643944949434
2017-05-23,41.04865528591163
2017-05-24,66.60634496989955
2017-05-25,44.44456145437181
2017-05-26,34.001705407848284
2017-05-27,43.561366969660796
2017-05-28,61.36221583641728
2017-05-29,45.15070902331292
2017-05-30,64.78577945665705
2017-05-31,84.69475331275474
2017-06-01,107.7967324385627
2017-06-02,98.52318715145726
2017-06-03,57.3740534986442
2017-06-04,110.14771603253918
2017-06-05,93.20187978580078
2017-06-06,64.39311356310863
2017-06-07,92.97212937223937
2017-06-08,132.98350231082762
2017-06-09,94.87457791155755
2017-06-10,64.94786141855825
2017-06-11,43.556617408803326
2017-06-12,71.88387877961014
2017-06-13,88.38965584869622
2017-06-14,86.48546139809335
2017-06-15,76.22337645172843
2017-06-16,117.78507810767947
2017-06-17,91.78648080563467
2017-06-18,94.99053285468223
2017-06-19,86.01858468202671
2017-06-20,126.70253423606256
