DATE,State_Avg_TMAX
2015-07-31,340.19563586131625
2015-08-01,360.79800083564993
2015-08-02,320.2009204938861
2015-08-03,333.4569235295121
2015-08-04,295.79868086702936
2015-08-05,276.66379376502886
2015-08-06,267.6733568395382
2015-08-07,275.62399807288915
2015-08-08,249.88419641182193
2015-08-09,293.39206686904174
2015-08-10,325.6672386888825
2015-08-11,351.28763621945194
2015-08-12,343.6196919180722
2015-08-13,361.44072641847293
2015-08-14,362.2533170182649
2015-08-15,271.7432615072395
2015-08-16,228.72114023568733
2015-08-17,213.34167633064448
2015-08-18,209.30429592236982
2015-08-19,271.05579028599686
2015-08-20,293.30804781963604
2015-08-21,280.5871804492044
2015-08-22,184.66428406978528
2015-08-23,265.72409698654434
2015-08-24,313.3974666166414
2015-08-25,332.4519735832324
2015-08-26,331.35624477718846
2015-08-27,309.57030117502603
2015-08-28,310.2270686597199
2015-08-29,323.56696070740315
2015-08-30,274.81690741340793
2015-08-31,250.99934768149808
2015-09-01,298.2899449153265
2015-09-02,306.4108647270495
2015-09-03,216.52818399645275
2015-09-04,172.47720509234787
2015-09-05,153.0753022835411
2015-09-06,190.57515306035438
2015-09-07,193.9796480890905
2015-09-08,217.0996640346539
2015-09-09,247.770784658151
2015-09-10,248.04178888756246
2015-09-11,273.70899133652813
2015-09-12,315.23768056005594
2015-09-13,286.3967503453451
2015-09-14,251.79754677081024
2015-09-15,185.76503743370228
2015-09-16,134.4176906219622
2015-09-17,168.9002059279977
2015-09-18,185.59288503845696
2015-09-19,223.6893493016355
2015-09-20,263.9186307280386
2015-09-21,232.84071917048968
2015-09-22,234.0018652898341
2015-09-23,263.2933855756604
2015-09-24,272.98131299350246
2015-09-25,320.6466373620751
2015-09-26,291.60817615157663
2015-09-27,222.77902604157785
2015-09-28,201.77583692890155
2015-09-29,246.72675102750827
2015-09-30,263.65222683629787
2015-10-01,198.84006045670822
2015-10-02,177.73685556900932
2015-10-03,114.25761251428278
2015-10-04,94.0419615601071
2015-10-05,177.9727113426676
2015-10-06,209.56761942118456
2015-10-07,213.07520209083006
2015-10-08,203.93995685318143
2015-10-09,264.2053822671692
2015-10-10,288.09568830260764
2015-10-11,191.9227897914286
2015-10-12,224.34975570032574
2015-10-13,223.31991745826014
2015-10-14,205.53390990330342
2015-10-15,154.99220202261372
2015-10-16,183.96006361171274
2015-10-17,212.8768183911182
2015-10-18,214.89159148660403
2015-10-19,165.09533229871926
2015-10-20,134.46988462915905
2015-10-21,170.59017557173797
2015-10-22,174.6770042805737
2015-10-23,140.31519774204
2015-10-24,141.39416665245494
2015-10-25,127.28853582209186
2015-10-26,118.59525768712587
2015-10-27,85.6582725071201
2015-10-28,109.94797227006842
2015-10-29,104.20347434213895
2015-10-30,131.2082025853983
2015-10-31,151.08158671146205
2015-11-01,160.68711308559438
2015-11-02,95.90729616112695
2015-11-03,42.568536077903026
2015-11-04,36.36135247369409
2015-11-05,34.21280079130924
2015-11-06,47.03810947012978
2015-11-07,110.22991029554716
2015-11-08,120.76848448931564
2015-11-09,75.82198952879581
2015-11-10,22.68296254924365
2015-11-11,64.75469839862203
2015-11-12,50.99488590821495
2015-11-13,123.33331556866827
2015-11-14,147.97659967256172
2015-11-15,132.65200939679724
2015-11-16,55.8752877875744
2015-11-17,95.83005610791821
2015-11-18,87.5001044562307
2015-11-19,26.01182060814844
2015-11-20,-11.490196036632161
2015-11-21,29.079124528881085
2015-11-22,80.07922045807256
2015-11-23,72.59584392107372
2015-11-24,38.19011033988778
2015-11-25,-55.07780923307809
2015-11-26,-71.2165377662568
2015-11-27,-56.51965056193189
2015-11-28,-51.99206345822604
2015-11-29,-42.91624955233044
2015-11-30,-35.693071354264376
2015-12-01,0.3338122687040606
2015-12-02,22.281886863243344
2015-12-03,47.541217575933274
2015-12-04,80.20566152770435
2015-12-05,69.4700978051401
2015-12-06,87.0260309190443
2015-12-07,96.82590983508707
2015-12-08,121.35802479663013
2015-12-09,133.88138888415165
2015-12-10,48.46035139928715
2015-12-11,39.73423137268278
2015-12-12,31.314777785357368
2015-12-13,54.729402936712326
2015-12-14,5.958076811569487
2015-12-15,-18.92676978699456
2015-12-16,-30.29075498405444
2015-12-17,-57.14791428620154
2015-12-18,-9.526135375274997
2015-12-19,26.584159745553155
2015-12-20,-4.632601855483739
2015-12-21,14.446603680270137
2015-12-22,0.6744056653648719
2015-12-23,-45.377700939679734
2015-12-24,-33.4445166874158
2015-12-25,-79.4958643859679
2015-12-26,-86.72146639493835
2015-12-27,-55.0539804219179
2015-12-28,-53.47183945290516
2015-12-29,-78.97256211948087
2015-12-30,-73.13741323737572
2015-12-31,-57.30056321094189
2016-01-01,-47.401649129389305
2016-01-02,-65.47190553745928
2016-01-03,-56.74329774715624
2016-01-04,-12.685750891075598
2016-01-05,-9.671561897777853
2016-01-06,-17.457179340689326
2016-01-07,-41.45082882821427
2016-01-08,-74.02073775943518
2016-01-09,-74.45940276617152
2016-01-10,-19.15954303596705
2016-01-11,-21.092207138837253
2016-01-12,15.174377952487339
2016-01-13,41.67448454047786
2016-01-14,30.993142128690074
2016-01-15,-16.216697648242576
2016-01-16,-66.23346393915105
2016-01-17,-45.31601846956699
2016-01-18,10.919948155601412
2016-01-19,13.331612292579774
2016-01-20,6.52085926974436
2016-01-21,12.987443934716989
2016-01-22,49.06365647969712
2016-01-23,47.40757542166209
2016-01-24,23.80486083871958
2016-01-25,17.79237725327012
2016-01-26,37.67916801678122
2016-01-27,68.2752080597575
2016-01-28,87.7824517795931
2016-01-29,57.632635963640695
2016-01-30,33.67218010812286
2016-01-31,11.277064822552314
2016-02-01,-6.827331718880571
2016-02-02,-8.826348977607996
2016-02-03,-4.4663800160308345
2016-02-04,35.66638172143868
2016-02-05,61.00310384228388
2016-02-06,72.97335087061072
2016-02-07,43.99531865545645
2016-02-08,95.8434329007282
2016-02-09,113.03254984054435
2016-02-10,95.16054922659754
2016-02-11,95.27472415028055
2016-02-12,69.41948769548237
2016-02-13,75.7239648174361
2016-02-14,91.60894145334856
2016-02-15,88.0256813104354
2016-02-16,111.49319542268532
2016-02-17,96.16583385916742
2016-02-18,114.30706081484388
2016-02-19,99.70110382522981
2016-02-20,67.17991626447466
2016-02-21,70.12579514640927
2016-02-22,71.8155260330508
2016-02-23,73.01879998976756
2016-02-24,62.210573102307414
2016-02-25,117.88803784300013
2016-02-26,159.76603936081315
2016-02-27,142.89608097276465
2016-02-28,126.81822910449036
2016-02-29,58.69547171581083
2016-03-01,86.10018631580743
2016-03-02,87.74780215563553
2016-03-03,129.65654791343349
2016-03-04,143.46413527295053
2016-03-05,180.50828401862307
2016-03-06,162.11942757985574
2016-03-07,112.09266333543665
2016-03-08,90.27247727544042
2016-03-09,97.8011601036888
2016-03-10,176.93246158568823
2016-03-11,138.69644593004418
2016-03-12,164.93774408649827
2016-03-13,136.44406901785564
2016-03-14,89.32394861606153
2016-03-15,72.37386377202108
2016-03-16,74.52599894264715
2016-03-17,29.588323072462774
2016-03-18,28.509132459027573
2016-03-19,94.69352328734416
2016-03-20,179.08949340859868
2016-03-21,166.89821699609465
2016-03-22,57.56155669628392
2016-03-23,94.4851224482835
2016-03-24,117.55434921636508
2016-03-25,53.31543436737896
2016-03-26,103.36729582004537
2016-03-27,125.58099195047495
2016-03-28,86.77230673465559
2016-03-29,86.00274997015536
2016-03-30,122.92144038746866
2016-03-31,95.29162474205708
2016-04-01,173.3747292665041
2016-04-02,216.53211709330287
2016-04-03,196.69394324402683
2016-04-04,190.87151457271008
2016-04-05,106.26217021675733
2016-04-06,175.25969950713719
2016-04-07,186.13307936968127
2016-04-08,225.72434427068234
2016-04-09,214.86739388099667
2016-04-10,129.89660964919761
2016-04-11,195.5265020379624
2016-04-12,210.1079992155124
2016-04-13,153.4229475416546
2016-04-14,117.71478972321232
2016-04-15,75.89454823746098
2016-04-16,126.44911702508655
2016-04-17,158.12854938008425
2016-04-18,154.8143748827532
2016-04-19,194.3396873987414
2016-04-20,230.14640073673624
2016-04-21,246.73728192097138
2016-04-22,251.38015459522148
2016-04-23,155.28844628817984
2016-04-24,98.10111149956514
2016-04-25,83.73757610382523
2016-04-26,86.9610847246619
2016-04-27,81.7665445878882
2016-04-28,88.64204981496326
2016-04-29,118.50240888858572
2016-04-30,133.71874840118014
2016-05-01,182.27899832870028
2016-05-02,226.8935058069137
2016-05-03,261.3607598444669
2016-05-04,273.4907844023398
2016-05-05,273.2083496768252
2016-05-06,179.48421431860433
2016-05-07,229.7074607329843
2016-05-08,258.28660231594387
2016-05-09,138.2626136227979
2016-05-10,74.52998320173269
2016-05-11,138.08554112591028
2016-05-12,179.94400932858093
2016-05-13,115.34164861776695
2016-05-14,147.95847971417365
2016-05-15,141.8533967460818
2016-05-16,182.22939867319272
2016-05-17,221.06146929413168
2016-05-18,247.19697886999677
2016-05-19,203.26891084127772
2016-05-20,164.64231202141994
2016-05-21,159.11857274417176
2016-05-22,158.8847400105735
2016-05-23,133.7709701212545
2016-05-24,163.13820838378498
2016-05-25,193.91519006770474
2016-05-26,188.375202517182
2016-05-27,184.0068493442707
2016-05-28,181.61084937837887
2016-05-29,224.7075353445777
2016-05-30,179.23769761413442
2016-05-31,184.6269974589423
2016-06-01,236.98462574824765
2016-06-02,232.98231705237305
2016-06-03,250.83399560004776
2016-06-04,285.8206784965124
2016-06-05,298.62118628169935
2016-06-06,295.3838894384092
2016-06-07,318.5283886453945
2016-06-08,323.33310665620684
2016-06-09,282.05955710558186
2016-06-10,290.89579318519026
2016-06-11,220.99441265753705
2016-06-12,230.3945695550591
2016-06-13,255.89837261456077
2016-06-14,232.6620435902246
2016-06-15,180.36978145198427
2016-06-16,208.81426403124308
2016-06-17,227.48474725855692
2016-06-18,285.0194054095537
2016-06-19,232.85523432303833
2016-06-20,292.57435151866565
2016-06-21,279.6397325920494
2016-06-22,271.9750179067824
2016-06-23,318.0873126183127
2016-06-24,244.0172992308611
2016-06-25,226.4026617152992
2016-06-26,267.4746363217763
2016-06-27,295.8283933352662
2016-06-28,314.5017906782407
2016-06-29,309.5266022306735
2016-06-30,306.6495941129321
2016-07-01,310.1537489128025
2016-07-02,315.11798437846403
2016-07-03,304.8914635810154
2016-07-04,279.4822403090199
2016-07-05,255.13068540341425
2016-07-06,221.48597088868806
2016-07-07,258.7203706703958
2016-07-08,307.0521492402408
2016-07-09,295.1755504203831
2016-07-10,217.6699843955182
2016-07-11,199.86084085133965
2016-07-12,242.8202052458346
2016-07-13,239.79149896822827
2016-07-14,265.10948931561984
2016-07-15,281.7058810989648
2016-07-16,240.76433395296485
2016-07-17,271.8014585500623
2016-07-18,318.4611380186572
2016-07-19,336.25477727373504
2016-07-20,314.6324291829391
2016-07-21,332.66875437010765
2016-07-22,339.99043053021137
2016-07-23,276.8419257465423
2016-07-24,307.19488974538257
2016-07-25,332.60379964868605
2016-07-26,313.4221502634855
2016-07-27,296.19663778842715
2016-07-28,297.3341448232345
2016-07-29,308.9698121493255
2016-07-30,342.74929225574306
2016-07-31,313.3223860361206
2016-08-01,297.2115174719034
2016-08-02,340.80355193819605
2016-08-03,248.6435548373894
2016-08-04,275.7600555110255
2016-08-05,317.46844782304686
2016-08-06,301.5248797687467
2016-08-07,284.8091861793748
2016-08-08,295.80382053993213
2016-08-09,273.11052321912786
2016-08-10,236.8192651397582
2016-08-11,263.52088058734245
2016-08-12,273.59686290226307
2016-08-13,290.59143757354565
2016-08-14,315.44525001279055
2016-08-15,319.01388415164485
2016-08-16,332.43245092688915
2016-08-17,329.6666354008561
2016-08-18,234.1936277435749
2016-08-19,209.30540017395163
2016-08-20,274.2151030919044
2016-08-21,324.9974120435902
2016-08-22,289.9574244930675
2016-08-23,235.64675034534508
2016-08-24,197.57034594198203
2016-08-25,224.6845912137388
2016-08-26,237.58144601531455
2016-08-27,293.027642529461
2016-08-28,286.62630676876375
2016-08-29,311.05511451813703
2016-08-30,316.1269931954227
2016-08-31,337.40099467912756
2016-09-01,325.1019343588519
2016-09-02,267.0267301362621
2016-09-03,218.56484813343116
2016-09-04,143.70316736872624
2016-09-05,139.71651644865872
2016-09-06,199.8571145351911
2016-09-07,204.87269983116462
2016-09-08,215.66133371420776
2016-09-09,191.31961048484746
2016-09-10,263.29595008271224
2016-09-11,213.65497680645328
2016-09-12,105.3653260739806
2016-09-13,151.21432926309325
2016-09-14,181.64099885737673
2016-09-15,217.7693606425977
2016-09-16,247.8902143697665
2016-09-17,238.16277904735918
2016-09-18,224.18300305268005
2016-09-19,228.16590420724114
2016-09-20,198.7204047785528
2016-09-21,129.14213295359585
2016-09-22,130.3459824854614
2016-09-23,145.47868666541606
2016-09-24,160.39433932499958
2016-09-25,196.00526757849138
2016-09-26,243.14244845404778
2016-09-27,284.37223510752597
2016-09-28,226.9869536299606
2016-09-29,262.9229113017379
2016-09-30,263.0654855296144
2016-10-01,233.74546361512355
2016-10-02,171.1181677098078
2016-10-03,119.6850729914559
2016-10-04,91.99953953988096
2016-10-05,73.60421107832939
2016-10-06,88.07003257328991
2016-10-07,106.39753909647493
2016-10-08,169.80765344407115
2016-10-09,209.1775329570067
2016-10-10,79.74060107099614
2016-10-11,19.107054845916405
2016-10-12,101.5236433480567
2016-10-13,144.4096752050753
2016-10-14,173.99334464587207
2016-10-15,167.74202935006906
2016-10-16,152.37001807732324
2016-10-17,119.3153533605062
2016-10-18,115.20788282142674
2016-10-19,109.29451327660011
2016-10-20,142.1598372188209
2016-10-21,161.38330533622116
2016-10-22,143.24535702713302
2016-10-23,149.2382518716851
2016-10-24,146.04082106860852
2016-10-25,161.05258838276174
2016-10-26,156.71663369544828
2016-10-27,180.4390018247864
2016-10-28,141.82891135290006
2016-10-29,101.71541859235636
2016-10-30,155.43664409843612
2016-10-31,118.74678530620596
2016-11-01,128.5839465695721
2016-11-02,140.50488172996572
2016-11-03,176.72701962924432
2016-11-04,175.59105172502004
2016-11-05,174.83893275576858
2016-11-06,168.71827088698265
2016-11-07,138.71276028787284
2016-11-08,172.45029162474208
2016-11-09,194.8400455343896
2016-11-10,146.6825788324778
2016-11-11,160.22472159216875
2016-11-12,174.43324607329842
2016-11-13,149.94642034892647
2016-11-14,161.64847493903164
2016-11-15,130.15229931613146
2016-11-16,74.00645923222538
2016-11-17,21.789002677490323
2016-11-18,23.487266998652725
2016-11-19,73.06270997834132
2016-11-20,96.20658457970225
2016-11-21,92.03589457168682
2016-11-22,78.7545683612736
2016-11-23,59.359593771850534
2016-11-24,75.02270111022051
2016-11-25,92.83295316950047
2016-11-26,109.3397897232123
2016-11-27,71.9796267714924
2016-11-28,27.164004809250134
2016-11-29,15.695812797380494
2016-11-30,7.638459931442606
2016-12-01,20.398121066903148
2016-12-02,25.703953988096252
2016-12-03,53.600674488803996
2016-12-04,45.45969694902536
2016-12-05,-31.748931988335016
2016-12-06,-114.2650033255453
2016-12-07,-133.36451387349283
2016-12-08,-129.55066553541278
2016-12-09,-134.8017783140338
2016-12-10,-72.67107159302147
2016-12-11,-59.39115021232327
2016-12-12,-83.74815389600423
2016-12-13,-78.48398622030457
2016-12-14,-109.73822842232721
2016-12-15,-94.25379666422226
2016-12-16,-144.01427639544997
2016-12-17,-174.31241579548748
2016-12-18,-64.55796681276327
2016-12-19,12.653806470317377
2016-12-20,54.897524174156246
2016-12-21,15.686509797568089
2016-12-22,-6.4974354929481395
2016-12-23,-11.505615055340487
2016-12-24,-31.157967665467197
2016-12-25,-90.58324735235432
2016-12-26,-45.79714173644628
2016-12-27,3.9034547299486673
2016-12-28,-0.0946778484574584
2016-12-29,-2.232830806487371
2016-12-30,31.535182563910162
2016-12-31,-12.946612207309379
2017-01-01,-65.97227006838686
2017-01-02,-132.70496870576602
2017-01-03,-167.39414107133723
2017-01-04,-143.11004996844997
2017-01-05,-138.22128519535445
2017-01-06,-94.55138180670907
2017-01-07,-105.56538746866313
2017-01-08,-88.91896115080922
2017-01-09,-43.845662721489845
2017-01-10,-87.48562341183896
2017-01-11,-146.53973600286508
2017-01-12,-114.68994619438239
2017-01-13,-91.83812055528082
2017-01-14,-74.77375419956682
2017-01-15,-53.99419308627658
2017-01-16,-45.06650664256357
2017-01-17,12.524406518068798
2017-01-18,45.81243284956597
2017-01-19,38.160719767382375
2017-01-20,34.27094667189658
2017-01-21,-7.720306717601515
2017-01-22,5.206812678001945
2017-01-23,-31.14860923989972
2017-01-24,-44.0142806589696
2017-01-25,-33.254466036802704
2017-01-26,-16.581981087026964
2017-01-27,-2.317749458533009
2017-01-28,31.482662397462356
2017-01-29,52.356178692634344
2017-01-30,66.81650451080377
2017-01-31,-1.0619894435254182
2017-02-01,-80.3761703361359
2017-02-02,-104.38106698842027
2017-02-03,-45.8058947422276
2017-02-04,-45.43064319456998
2017-02-05,-3.4700573017037026
2017-02-06,-60.26348764432014
2017-02-07,-115.42933216228661
2017-02-08,-90.63770528846975
2017-02-09,76.46083104524448
2017-02-10,74.19998891484897
2017-02-11,32.98770614117367
2017-02-12,44.20004007708444
2017-02-13,62.02535941470404
2017-02-14,79.83075532513601
2017-02-15,109.35090898238315
2017-02-16,123.63087939355697
2017-02-17,97.63254429796888
2017-02-18,93.18294762692497
2017-02-19,79.72917270665279
2017-02-20,103.81575413135052
2017-02-21,93.28698390094992
2017-02-22,37.003724184388695
2017-02-23,5.5504736770298635
2017-02-24,-5.168735184269318
2017-02-25,-6.136901615021232
2017-02-26,-12.695235090471888
2017-02-27,-27.76940114603408
2017-02-28,1.9496776779166733
2017-03-01,41.615888858570536
2017-03-02,51.64882667940038
2017-03-03,104.85432192983951
2017-03-04,109.69757363098383
2017-03-05,82.00605206610162
2017-03-06,17.784828691781637
2017-03-07,18.971404573903847
2017-03-08,41.08436226273513
2017-03-09,-23.07845515630063
2017-03-10,10.19820889540734
2017-03-11,21.91377031567099
2017-03-12,30.66964331394853
2017-03-13,78.20592160240122
2017-03-14,108.62495310128416
2017-03-15,163.86846402442143
2017-03-16,128.9724214233334
2017-03-17,115.50494141924041
2017-03-18,202.60037177891095
2017-03-19,131.2449775738868
2017-03-20,79.04601829902622
2017-03-21,85.00262419632655
2017-03-22,151.98086319218245
2017-03-23,131.9406070399236
2017-03-24,159.39666720671246
2017-03-25,124.11290226307621
2017-03-26,130.33613162337772
2017-03-27,126.84960221361938
2017-03-28,118.95187339052136
2017-03-29,134.3577348772959
2017-03-30,135.55219187543702
2017-03-31,116.67165569520952
2017-04-01,157.58957015195188
2017-04-02,129.2420336135887
2017-04-03,64.64956426829477
2017-04-04,100.00877645513926
2017-04-05,147.88308363320087
2017-04-06,202.23975263059162
2017-04-07,192.83148438699112
2017-04-08,143.06772174565546
2017-04-09,70.6265647117008
2017-04-10,100.11021837747498
2017-04-11,122.17727714582941
2017-04-12,142.6403763835121
2017-04-13,199.63309002848032
2017-04-14,120.38398323584086
2017-04-15,105.85528335351398
2017-04-16,121.4976934358852
2017-04-17,121.67589363371249
2017-04-18,164.35688430513156
2017-04-19,152.83127334276995
2017-04-20,156.68040656923105
2017-04-21,112.50502882139263
2017-04-22,156.55813309002846
2017-04-23,134.8908858741068
2017-04-24,121.43828768524995
2017-04-25,93.90578900694103
2017-04-26,107.96028105121341
2017-04-27,89.08288495318656
2017-04-28,107.4114232481198
2017-04-29,142.2612365059604
2017-04-30,160.2786615106503
2017-05-01,135.9430500366663
2017-05-02,133.89817649265822
2017-05-03,194.55985981547485
2017-05-04,258.72509891365524
2017-05-05,284.39653077408457
2017-05-06,256.60683953817556
2017-05-07,171.12833194058362
2017-05-08,170.67741144669748
2017-05-09,198.494357231782
2017-05-10,231.4493579139451
2017-05-11,268.53901333628943
2017-05-12,264.98353002370516
2017-05-13,132.5652830124324
2017-05-14,146.31851476030494
2017-05-15,151.1667611746849
2017-05-16,161.73948616061531
2017-05-17,111.32629994713237
2017-05-18,143.80740402817335
2017-05-19,174.17094581919267
2017-05-20,192.73765711069797
2017-05-21,213.4524745467879
2017-05-22,222.7299934341798
2017-05-23,254.07170600474103
2017-05-24,230.69878447055618
2017-05-25,156.94302232378874
2017-05-26,191.1786563944267
2017-05-27,238.81393147671267
2017-05-28,245.0479667274929
2017-05-29,244.7913881167181
2017-05-30,263.73544860753447
2017-05-31,294.5706742329928
2017-06-01,275.1021390077937
2017-06-02,244.66162150178212
2017-06-03,281.89039343759066
2017-06-04,309.9784564353566
2017-06-05,225.7195520746286
2017-06-06,248.00945861827856
2017-06-07,295.4785203881508
2017-06-08,316.9811445844773
2017-06-09,228.42412427306988
2017-06-10,193.78301882770265
2017-06-11,213.6501824786398
2017-06-12,256.1812187697188
2017-06-13,183.39208818663988
2017-06-14,206.06534056994732
2017-06-15,213.31565820215903
2017-06-16,222.69170915974553
2017-06-17,211.71362365059605
2017-06-18,221.84060192370004
2017-06-19,272.0317184542184
2017-06-20,301.9755423196957
2017-06-21,266.63235670310553
2017-06-22,216.104383750874
2017-06-23,221.99800040929784
2017-06-24,248.51576436379762
2017-06-25,281.8208938042533
2017-06-26,330.07751291846444
2017-06-27,270.875157750226
2017-06-28,259.5279750839913
2017-06-29,223.7123126183127
2017-06-30,275.1918818322902
2017-07-01,317.2280535327524
2017-07-02,325.9125274997016
2017-07-03,342.4190357624026
2017-07-04,327.49650604567086
2017-07-05,353.2708997731808
2017-07-06,349.33899031328343
2017-07-07,356.1973902996402
2017-07-08,372.52121527363266
2017-07-09,356.128169926838
2017-07-10,327.87501705407846
